population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,73,Western Europe,3,Both,228,55+ years,697,Falls,3,Rate,1982,52.69958145966702,57.50816617697485,46.56368046737019
1,All Population,1,Deaths,90,Norway,3,Both,228,55+ years,697,Falls,1,Number,1982,885.9644571241424,986.7616041012086,778.888767496897
1,All Population,1,Deaths,90,Norway,3,Both,228,55+ years,697,Falls,2,Percent,1982,0.023562550465488045,0.026179419321511233,0.020682090162962356
1,All Population,1,Deaths,90,Norway,3,Both,228,55+ years,697,Falls,3,Rate,1982,81.69306727730162,90.98737704689066,71.81982524581423
1,All Population,1,Deaths,396,San Marino,3,Both,228,55+ years,697,Falls,1,Number,1982,1.1195788942968017,1.5475507195098774,0.7480034561120636
1,All Population,1,Deaths,396,San Marino,3,Both,228,55+ years,697,Falls,2,Percent,1982,0.0076487686378577825,0.0104727942601661,0.005213488584408419
1,All Population,1,Deaths,396,San Marino,3,Both,228,55+ years,697,Falls,3,Rate,1982,24.856002803215844,34.35749389185864,16.606579577953116
1,All Population,1,Deaths,90,Norway,3,Both,228,55+ years,697,Falls,1,Number,1981,905.140386653538,1010.718183435311,800.0755896746747
1,All Population,1,Deaths,90,Norway,3,Both,228,55+ years,697,Falls,2,Percent,1981,0.02393958198032593,0.02674357375803147,0.021149289903832375
1,All Population,1,Deaths,90,Norway,3,Both,228,55+ years,697,Falls,3,Rate,1981,83.74164404271437,93.50947498615623,74.02127473895057
1,All Population,1,Deaths,77,Cyprus,3,Both,228,55+ years,697,Falls,1,Number,1982,71.93917571886499,99.49131140759333,50.522884901826494
1,All Population,1,Deaths,77,Cyprus,3,Both,228,55+ years,697,Falls,2,Percent,1982,0.011738928897847022,0.016117823908333773,0.008429615234753307
1,All Population,1,Deaths,77,Cyprus,3,Both,228,55+ years,697,Falls,3,Rate,1982,56.77435733077049,78.51848744050066,39.87263256959299
1,All Population,1,Deaths,95,United Kingdom,3,Both,228,55+ years,697,Falls,1,Number,1981,4535.356053863541,5062.013106297084,4033.3274779703647
1,All Population,1,Deaths,95,United Kingdom,3,Both,228,55+ years,697,Falls,2,Percent,1981,0.00764796510672116,0.008526604369426425,0.00679330191819939
1,All Population,1,Deaths,95,United Kingdom,3,Both,228,55+ years,697,Falls,3,Rate,1981,30.931363139501414,34.523191508725965,27.50750225560667
1,All Population,1,Deaths,81,Germany,3,Both,228,55+ years,697,Falls,1,Number,1983,9982.999805078096,11155.13314292,8844.675700483045
1,All Population,1,Deaths,81,Germany,3,Both,228,55+ years,697,Falls,2,Percent,1983,0.011996349449258733,0.013410299722752135,0.010617396281690464
1,All Population,1,Deaths,81,Germany,3,Both,228,55+ years,697,Falls,3,Rate,1983,49.86944529623478,55.72476338826424,44.18301909450214
1,All Population,1,Deaths,85,Israel,3,Both,228,55+ years,697,Falls,1,Number,1980,152.08366780795234,168.63474656917057,134.4505980113872
1,All Population,1,Deaths,85,Israel,3,Both,228,55+ years,697,Falls,2,Percent,1980,0.007065080747411069,0.007826098786037305,0.006275339063813336
1,All Population,1,Deaths,85,Israel,3,Both,228,55+ years,697,Falls,3,Rate,1980,24.184457524635533,26.816422330962023,21.38043370228487
1,All Population,1,Deaths,79,Finland,3,Both,228,55+ years,697,Falls,1,Number,1982,538.9497535387264,583.8649380868796,491.1747183604805
1,All Population,1,Deaths,79,Finland,3,Both,228,55+ years,697,Falls,2,Percent,1982,0.014295082839351035,0.015415049337310168,0.01309737820939271
1,All Population,1,Deaths,79,Finland,3,Both,228,55+ years,697,Falls,3,Rate,1982,49.86716001474993,54.02300697496906,45.44670094912996
1,All Population,1,Deaths,75,Austria,3,Both,228,55+ years,697,Falls,1,Number,1981,1538.289861512871,1675.8358432587834,1374.67430256044
1,All Population,1,Deaths,75,Austria,3,Both,228,55+ years,697,Falls,2,Percent,1981,0.018962137208732507,0.02070260967994409,0.017026955076934313
1,All Population,1,Deaths,75,Austria,3,Both,228,55+ years,697,Falls,3,Rate,1981,80.75539387400411,87.97612659127869,72.16609010382626
1,All Population,1,Deaths,86,Italy,3,Both,228,55+ years,697,Falls,1,Number,1980,6994.117369704644,7917.898648727868,6076.588633501543
1,All Population,1,Deaths,86,Italy,3,Both,228,55+ years,697,Falls,2,Percent,1980,0.01454128880426377,0.016461614410336885,0.01264413265595231
1,All Population,1,Deaths,86,Italy,3,Both,228,55+ years,697,Falls,3,Rate,1980,53.51980320663091,60.58868547524233,46.49876612613753
1,All Population,1,Deaths,80,France,3,Both,228,55+ years,697,Falls,1,Number,1980,12161.807802265397,13586.755657959335,10583.097139455796
1,All Population,1,Deaths,80,France,3,Both,228,55+ years,697,Falls,2,Percent,1980,0.026003485598849498,0.029014359907563774,0.022632919195216417
1,All Population,1,Deaths,80,France,3,Both,228,55+ years,697,Falls,3,Rate,1980,97.4212560090688,108.83569472625308,84.77511177242228
1,All Population,1,Deaths,87,Luxembourg,3,Both,228,55+ years,697,Falls,1,Number,1982,56.004178709192686,62.98105498563744,50.17213673859519
1,All Population,1,Deaths,87,Luxembourg,3,Both,228,55+ years,697,Falls,2,Percent,1982,0.01576277645399281,0.017568608457775126,0.014073595712347954
1,All Population,1,Deaths,87,Luxembourg,3,Both,228,55+ years,697,Falls,3,Rate,1982,65.31200841034338,73.44843345125358,58.51068781226779
1,All Population,1,Deaths,82,Greece,3,Both,228,55+ years,697,Falls,1,Number,1983,900.5749052792086,1000.2067778606255,808.3712358679106
